k,x,mind,final,cagr,mdd,qld3,qld5,dotcom
20,5.0,13,168.9788655834679,21.23543543141846,-46.622781302848026,44.023569023569024,54.96323529411765,-5.3994080558453454
20,5.0,14,161.60100346563732,21.032433880756574,-46.62278130284805,43.93939393939394,54.96323529411765,-5.3994080558453454
20,5.0,15,159.01223247077328,20.959084046001063,-46.62278130284804,43.93939393939394,54.96323529411765,-5.3994080558453454
20,5.0,16,162.03961793334167,21.044749363318903,-46.622781302848026,44.023569023569024,55.05514705882353,-5.3994080558453454
20,5.0,18,146.07106984958787,20.57425341083039,-46.62278130284804,43.35016835016835,54.6875,-5.3994080558453454
20,5.0,20,137.25456131134837,20.29280059790366,-46.62278130284802,43.26599326599327,48.4375,-5.3994080558453454
20,5.0,22,138.74865212308725,20.341699867325126,-46.622781302848026,43.26599326599327,48.161764705882355,-5.3994080558453454
20,5.0,24,125.27640722016088,19.88116410362575,-46.62278130284805,41.41414141414141,43.93382352941176,-5.3994080558453454
20,5.0,26,123.55149168951579,19.818787598533373,-46.62278130284805,40.82491582491583,43.841911764705884,-5.3994080558453454
20,5.0,28,118.46485411368378,19.629840727188984,-46.62278130284802,40.82491582491583,43.29044117647059,-5.3994080558453454
20,5.0,30,102.78747991665618,18.994064642294827,-46.62278130284806,42.003367003367,43.29044117647059,-15.60843907553875
20,6.0,0,133.06220877716189,20.152805183806667,-47.74050687292244,43.93939393939394,55.42279411764706,-21.830520925959362
20,6.0,1,133.06220877716189,20.152805183806667,-47.74050687292244,43.93939393939394,55.42279411764706,-21.830520925959362
20,6.0,2,134.4369155598256,20.19917299697973,-46.622781302848026,42.42424242424242,55.33088235294118,-17.618838080170253
20,6.0,3,145.26002272335424,20.54905477962492,-46.62278130284802,42.50841750841751,55.33088235294118,-12.246817539736021
20,6.0,4,160.79304824318314,21.0096635430274,-46.62278130284804,43.77104377104377,55.33088235294118,-5.3994080558453454
20,6.0,5,159.19352669072995,20.964258102030353,-46.62278130284802,43.93939393939394,55.33088235294118,-5.3994080558453454
20,6.0,6,159.11037225222745,20.96188561594459,-46.62278130284804,40.48821548821549,55.42279411764706,-5.3994080558453454
20,6.0,7,149.40196361800207,20.67634902691704,-46.622781302848026,43.77104377104377,55.23897058823529,-5.3994080558453454
20,6.0,8,144.17157882076364,20.51502398952445,-46.62278130284805,43.77104377104377,55.33088235294118,-5.3994080558453454
20,6.0,9,164.57239397664247,21.115243518427107,-46.62278130284804,44.023569023569024,55.33088235294118,-5.3994080558453454
20,6.0,10,169.15228071006308,21.24010360671784,-46.622781302848026,43.013468013468014,55.33088235294118,-5.3994080558453454
20,6.0,11,160.86636778020357,21.01173442144424,-46.62278130284802,43.85521885521885,54.87132352941176,-5.3994080558453454
20,6.0,12,161.71920377269635,21.035755890350693,-46.62278130284805,39.141414141414145,54.779411764705884,-5.3994080558453454
20,6.0,13,166.84946679719042,21.177734997736074,-46.62278130284804,44.19191919191919,54.779411764705884,-5.3994080558453454
20,6.0,14,159.56457731581798,20.974830063030314,-46.622781302848026,44.107744107744104,54.779411764705884,-5.3994080558453454
20,6.0,15,157.00842889653725,20.90151513817766,-46.622781302848026,44.107744107744104,54.779411764705884,-5.3994080558453454
20,6.0,16,159.99766455316686,20.987139684198365,-46.622781302848026,44.19191919191919,54.87132352941176,-5.3994080558453454
20,6.0,18,144.23034522539314,20.51686765815848,-46.62278130284805,43.51851851851852,54.50367647058824,-5.3994080558453454
20,6.0,20,135.5249385253364,20.23554879904903,-46.62278130284807,43.43434343434344,48.25367647058824,-5.3994080558453454
20,6.0,22,137.0002014490437,20.284424795497213,-46.62278130284804,43.43434343434344,47.97794117647059,-5.3994080558453454
20,6.0,24,129.56945018909775,20.032890715539644,-46.622781302848026,42.76094276094276,43.93382352941176,-5.3994080558453454
20,6.0,26,127.78542427482056,19.97043526413531,-46.62278130284805,42.17171717171717,43.841911764705884,-5.3994080558453454
20,6.0,28,122.52447491782357,19.78124925373319,-46.622781302848026,42.17171717171717,43.29044117647059,-5.3994080558453454
20,6.0,30,109.30197662895337,19.268874376472112,-46.62278130284804,41.75084175084175,43.29044117647059,-15.60843907553875
20,7.000000000000001,0,128.7533697552578,20.00442462801093,-47.74050687292244,41.582491582491585,54.87132352941176,-21.830520925959362
20,7.000000000000001,1,128.7533697552578,20.00442462801093,-47.74050687292244,41.582491582491585,54.87132352941176,-21.830520925959362
20,7.000000000000001,2,130.08356059095777,20.0507351800832,-46.622781302848026,43.43434343434344,54.779411764705884,-17.618838080170253
20,7.000000000000001,3,140.55619238726422,20.400184882484428,-46.62278130284804,38.215488215488215,54.87132352941176,-12.246817539736021
20,7.000000000000001,4,155.58622530609026,20.860224825340357,-46.62278130284804,43.51851851851852,54.87132352941176,-5.3994080558453454
20,7.000000000000001,5,154.03849968386248,20.8148754569798,-46.62278130284804,43.93939393939394,54.87132352941176,-5.3994080558453454
20,7.000000000000001,6,153.95803796399915,20.812505900753298,-46.62278130284804,38.2996632996633,54.96323529411765,-5.3994080558453454
20,7.000000000000001,7,144.56400837359232,20.527321930024733,-46.622781302848026,43.35016835016835,48.713235294117645,-5.3994080558453454
20,7.000000000000001,8,139.50299462708918,20.366196118099,-46.622781302848026,38.215488215488215,48.713235294117645,-5.3994080558453454
20,7.000000000000001,9,159.2431877383619,20.965674416639544,-46.62278130284802,41.329966329966325,54.779411764705884,-5.3994080558453454
20,7.000000000000001,10,163.67476794016602,21.090380311199453,-46.62278130284805,44.52861952861953,54.87132352941176,-5.3994080558453454
20,7.000000000000001,11,155.65717059962628,20.862293146362966,-46.622781302848026,41.16161616161616,54.779411764705884,-5.3994080558453454
20,7.000000000000001,12,163.72209080896164,21.091694373448643,-46.622781302848026,39.141414141414145,54.6875,-5.3994080558453454
20,7.000000000000001,13,161.4465240689241,21.02808872321482,-46.622781302848026,39.05723905723906,54.6875,-5.3994080558453454
20,7.000000000000001,14,154.39753489580676,20.8254343623258,-46.62278130284805,38.97306397306397,54.6875,-5.3994080558453454
20,7.000000000000001,15,151.92416003151158,20.752209976427128,-46.62278130284804,38.97306397306397,54.6875,-5.3994080558453454
20,7.000000000000001,16,154.81659784177157,20.837728781947582,-46.622781302848026,39.05723905723906,54.779411764705884,-5.3994080558453454
20,7.000000000000001,18,141.5535853621051,20.43214748611353,-46.622781302848004,38.38383838383838,54.50367647058824,-5.3994080558453454
20,7.000000000000001,20,133.00974163419485,20.151026386725235,-46.62278130284804,38.2996632996633,48.25367647058824,-5.3994080558453454
20,7.000000000000001,22,134.4576252669779,20.199868024639976,-46.622781302848026,38.2996632996633,47.97794117647059,-5.3994080558453454
20,7.000000000000001,24,127.16478074708422,19.94851076649118,-46.62278130284805,37.62626262626262,43.93382352941176,-5.3994080558453454
20,7.000000000000001,26,125.41386443228116,19.886099219618146,-46.622781302848026,37.03703703703704,43.841911764705884,-5.3994080558453454
20,7.000000000000001,28,120.25055262901589,19.69704620198014,-46.622781302848026,37.03703703703704,43.29044117647059,-5.3994080558453454
20,7.000000000000001,30,107.27344966702152,19.18503151071289,-46.622781302848026,40.4040404040404,43.29044117647059,-15.60843907553875
20,8.0,0,128.27273182011874,19.987577903443498,-47.74050687292244,43.93939393939394,54.87132352941176,-21.830520925959362
20,8.0,1,128.27273182011874,19.987577903443498,-47.74050687292244,43.93939393939394,54.87132352941176,-21.830520925959362
20,8.0,2,129.43426146475613,20.028187080060576,-46.622781302848004,44.36026936026936,54.779411764705884,-17.618838080170253
20,8.0,3,136.98857179753986,20.284041485614246,-46.622781302848026,40.82491582491583,54.779411764705884,-12.246817539736021
20,8.0,4,151.63710992773463,20.743637653390312,-46.62278130284805,43.93939393939394,54.779411764705884,-5.3994080558453454
20,8.0,5,150.1286689339776,20.69833203105633,-46.62278130284804,43.85521885521885,54.779411764705884,-5.3994080558453454
20,8.0,6,152.24723612059506,20.761839535309434,-46.62278130284804,44.023569023569024,54.87132352941176,-5.3994080558453454
20,8.0,7,145.95884673428122,20.570774761157963,-46.62278130284804,40.74074074074074,54.779411764705884,-5.3994080558453454
20,8.0,8,139.3765344563554,20.362098403750363,-46.62278130284804,43.686868686868685,54.779411764705884,-5.3994080558453454
20,8.0,9,159.57446411416453,20.97511143358448,-46.62278130284806,40.31986531986532,54.779411764705884,-5.3994080558453454
20,8.0,10,160.22668788295766,20.99363624775885,-46.62278130284805,44.52861952861953,54.779411764705884,-5.3994080558453454
20,8.0,11,164.39690162144055,21.11039286362988,-46.62278130284804,44.44444444444444,54.779411764705884,-5.3994080558453454
20,8.0,12,162.71300387372895,21.063594493479698,-46.622781302848026,44.44444444444444,54.6875,-5.3994080558453454
20,8.0,13,160.4514623923251,21.000003603227114,-46.62278130284804,44.36026936026936,54.6875,-5.3994080558453454
20,8.0,14,153.44591905382936,20.797396269206825,-46.62278130284804,44.107744107744104,54.6875,-5.3994080558453454
20,8.0,15,150.98778862141975,20.72418887536085,-46.62278130284805,44.107744107744104,54.6875,-5.3994080558453454
20,8.0,16,153.86239914159927,20.809687835852444,-46.62278130284804,44.19191919191919,54.779411764705884,-5.3994080558453454
20,8.0,18,140.681132091331,20.40420065700792,-46.62278130284805,43.51851851851852,54.41176470588235,-5.3994080558453454
20,8.0,20,132.18994760469886,20.123144793052884,-46.62278130284805,43.35016835016835,48.161764705882355,-5.3994080558453454
20,8.0,22,133.62890733203744,20.171975097042804,-46.62278130284804,43.35016835016835,48.161764705882355,-5.3994080558453454
20,8.0,24,126.3810116280877,19.92067616749218,-46.622781302848026,42.676767676767675,47.42647058823529,-5.3994080558453454
20,8.0,26,119.50939875654241,19.669269956480218,-46.62278130284804,42.17171717171717,43.474264705882355,-5.3994080558453454
20,8.0,28,119.50939875654241,19.669269956480218,-46.62278130284804,42.17171717171717,43.474264705882355,-5.3994080558453454
20,8.0,30,106.61227904538174,19.157374080557375,-46.62278130284804,42.255892255892256,43.474264705882355,-15.60843907553875
20,10.0,0,121.39471727674153,19.739604228423868,-46.62278130284805,37.878787878787875,48.62132352941176,-17.839066671424742
20,10.0,1,121.39471727674153,19.739604228423868,-46.62278130284805,37.878787878787875,48.62132352941176,-17.839066671424742
20,10.0,2,119.07302452062186,19.65283830011537,-46.62278130284806,37.54208754208754,48.62132352941176,-19.410407237342177
20,10.0,3,126.83769691209694,19.93691491578491,-46.622781302848026,44.27609427609428,48.62132352941176,-14.15521372492783
20,10.0,4,144.0462840922568,20.51109072262294,-46.62278130284805,42.84511784511785,48.62132352941176,-7.456717018570069
20,10.0,5,144.01475444065798,20.510100421516555,-46.62278130284805,42.84511784511785,48.62132352941176,-7.456717018570069
20,10.0,6,140.68687432320374,20.404385139587887,-46.62278130284805,42.84511784511785,48.62132352941176,-7.456717018570069
20,10.0,7,141.40891248295,20.427524743034155,-46.62278130284805,42.84511784511785,48.62132352941176,-7.456717018570069
20,10.0,8,140.22696339771454,20.389586425644744,-46.62278130284805,42.84511784511785,48.62132352941176,-7.456717018570069
20,10.0,9,151.71541929736475,20.745977794045544,-46.62278130284805,43.013468013468014,54.779411764705884,-7.456717018570069
20,10.0,10,151.71541929736475,20.745977794045544,-46.62278130284805,43.013468013468014,54.779411764705884,-7.456717018570069
20,10.0,11,151.71541929736475,20.745977794045544,-46.62278130284805,43.013468013468014,54.779411764705884,-7.456717018570069
20,10.0,12,150.16141645224954,20.699320237833053,-46.622781302848026,43.013468013468014,54.595588235294116,-7.456717018570069
20,10.0,13,148.07432897842554,20.635920689365015,-46.62278130284805,42.92929292929293,54.50367647058824,-7.456717018570069
20,10.0,14,147.9746506045377,20.632871278619014,-46.62278130284804,42.92929292929293,54.50367647058824,-7.456717018570069
20,10.0,15,145.6041672829921,20.559763592599147,-46.62278130284804,42.84511784511785,54.50367647058824,-7.456717018570069
20,10.0,16,148.37628067623632,20.645146104259027,-46.62278130284806,42.92929292929293,54.779411764705884,-7.456717018570069
20,10.0,18,141.01231328810692,20.41482879820493,-46.62278130284805,42.76094276094276,54.50367647058824,-7.456717018570069
20,10.0,20,132.50113947811423,20.133748125303175,-46.62278130284804,42.676767676767675,48.25367647058824,-7.456717018570069
20,10.0,22,133.94348669883888,20.1825827395693,-46.62278130284804,42.676767676767675,47.97794117647059,-7.456717018570069
20,10.0,24,126.67852853073512,19.93126162773189,-46.62278130284806,42.003367003367,43.93382352941176,-7.456717018570069
20,10.0,26,119.79073901246642,19.679833224963406,-46.62278130284806,41.41414141414141,43.19852941176471,-7.456717018570069
20,10.0,28,119.79073901246642,19.679833224963406,-46.62278130284806,41.41414141414141,43.19852941176471,-7.456717018570069
20,10.0,30,106.8632578485828,19.16789216372625,-46.62278130284804,36.195286195286194,43.19852941176471,-17.443729015063504
